1731696390.06486,-0.9526366105101445,-0.28820797506592144,0.006103514931510408,0.09686278196307017,9451,3.0086283683776855,0.3237778842449188,0.0
1731696390.0651104,-0.9526366105101445,-0.28820797506592144,0.006103514931510408,0.09686278196307017,9451,3.047351598739624,0.29915276169776917,0.0
1731696390.0653605,-0.9526366105101445,-0.28820797506592144,0.006103514931510408,0.09686278196307017,9451,3.1625308990478516,0.2811092436313629,0.0
1731696390.065611,-0.9526366105101445,-0.28820797506592144,0.006103514931510408,0.09686278196307017,9451,3.191941976547241,0.25359246134757996,0.0
1731696390.0658612,-0.9526366105101445,-0.28820797506592144,0.006103514931510408,0.09686278196307017,9451,3.212139129638672,0.22486203908920288,0.0
1731696390.0661113,-0.9526366105101445,-0.28820797506592144,0.006103514931510408,0.09686278196307017,9451,3.2450475692749023,0.1966399997472763,0.0
1731696390.0663617,-0.9526366105101445,-0.28820797506592144,0.006103514931510408,0.09686278196307017,9451,0.0,0.0,0.0
1731696390.066612,-0.9526366105101445,-0.28820797506592144,0.006103514931510408,0.09686278196307017,9451,0.0,0.0,0.0
1731696390.066862,-0.9526366105101445,-0.28820797506592144,0.006103514931510408,0.09686278196307017,9451,0.6179847717285156,0.004329161252826452,0.0
1731696390.0671124,-0.9526366105101445,-0.28820797506592144,0.006103514931510408,0.09686278196307017,9451,0.6179981827735901,-0.0014986601890996099,0.0
1731696390.0673628,-0.9526366105101445,-0.28820797506592144,0.006103514931510408,0.09686278196307017,9451,0.593949019908905,-0.007782860193401575,0.0
1731696390.067613,-0.9526366105101445,-0.28820797506592144,0.006103514931510408,0.09686278196307017,9451,0.0,-0.0,0.0
1731696390.0678632,-0.9526366105101445,-0.28820797506592144,0.006103514931510408,0.09686278196307017,9451,0.6096847057342529,-0.019610214978456497,0.0
1731696390.0681136,-0.9526366105101445,-0.28820797506592144,0.006103514931510408,0.09686278196307017,9451,0.6044706106185913,-0.025304315611720085,0.0
1731696390.0683637,-0.9526366105101445,-0.28820797506592144,0.006103514931510408,0.09686278196307017,9451,0.5982033610343933,-0.030882302671670914,0.0
1731696390.068614,-0.9526366105101445,-0.28820797506592144,0.006103514931510408,0.09686278196307017,9451,0.5938854217529297,-0.0364028662443161,0.0
1731696390.0688643,-0.9526366105101445,-0.28820797506592144,0.006103514931510408,0.09686278196307017,9451,0.5885170102119446,-0.041805654764175415,0.0
