1726196517.1847126,2.949617624282837,0.3206936717033386,0.0
1726196517.1849632,2.9362711906433105,0.26270797848701477,0.0
1726196517.1852138,2.939631700515747,0.2910001277923584,0.0
1726196517.1854644,2.934631586074829,0.23467712104320526,0.0
1726196517.185715,2.9416980743408203,0.20739448070526123,0.0
1726196517.1859655,2.9485108852386475,0.1799980103969574,0.0
1726196517.186216,2.9570648670196533,0.1526072919368744,0.0
1726196517.186467,2.966362714767456,0.12511998414993286,0.0
1726196517.1867175,2.9754037857055664,0.09747277200222015,0.0
1726196517.186968,2.989184856414795,0.06981347501277924,0.0
1726196517.1872187,3.0047073364257812,0.0419444739818573,0.0
1726196517.1874692,3.032968044281006,0.01393178291618824,0.0
1726196517.1877198,3.071965217590332,-0.01460975967347622,0.0
1726196517.1879704,3.2806882858276367,-0.045207429677248,0.0
1726196517.188221,3.325056314468384,-0.07922492176294327,0.0
1726196517.1884716,3.394136667251587,-0.11247917264699936,0.0
1726196517.1887221,3.369940996170044,-0.1436157375574112,0.0
1726196517.1889727,3.322486400604248,-0.17324088513851166,0.0
1726196517.1892233,3.267787456512451,-0.20159617066383362,0.0
1726196517.189474,3.220837116241455,-0.22945475578308105,0.0
1726196517.1897247,3.1846251487731934,-0.25726890563964844,0.0
1726196517.1899753,3.145188808441162,-0.2841678261756897,0.0
1726196517.1902258,0.0,-0.0,0.0
1726196517.1904764,3.0895373821258545,-0.33826518058776855,0.0
1726196517.190727,3.064349889755249,-0.36490458250045776,0.0
1726196517.1909776,3.0389368534088135,-0.3910989761352539,0.0
1726196517.1912282,0.0,-0.0,0.0
1726196517.1914787,3.9818522930145264,-0.5877736210823059,0.0
1726196517.1917293,4.014801502227783,-0.6304488182067871,0.0
1726196517.19198,4.050260543823242,-0.6742588877677917,0.0
1726196517.1922305,4.0951056480407715,-0.720466136932373,0.0
1726196517.1924813,3.7753286361694336,-0.7017781734466553,0.0
1726196517.1927319,3.6832077503204346,-0.720410168170929,0.0
1726196517.1929824,3.689134120941162,-0.7569974064826965,0.0
1726196517.193233,3.613460063934326,-0.7767385840415955,0.0
1726196517.1934836,3.608074426651001,-0.8105562925338745,0.0
1726196517.1937342,3.694978713989258,-0.8655388951301575,0.0
1726196517.1939847,3.7234294414520264,-0.9511686563491821,0.0
1726196517.1942353,3.681950330734253,-0.8985214829444885,0.0
1726196517.194486,3.6320362091064453,-0.9648187160491943,0.0
1726196517.1947365,3.695185899734497,-1.0185719728469849,0.0
1726196517.194987,3.49765944480896,-1.0007113218307495,0.0
1726196517.1952376,3.5533735752105713,-1.0526036024093628,0.0
1726196517.1954885,3.409227132797241,-1.045717716217041,0.0
1726196517.195739,3.357205629348755,-1.0647319555282593,0.0
1726196517.1959896,3.3451175689697266,-1.0957133769989014,0.0
1726196517.1962402,3.3906400203704834,-1.1457754373550415,0.0
1726196517.1964908,3.413749933242798,-1.1893433332443237,0.0
1726196517.1967413,3.3797574043273926,-1.213475227355957,0.0
1726196517.196992,3.387906551361084,-1.2524511814117432,0.0
1726196517.1972425,3.3588712215423584,-1.278600811958313,0.0
1726196517.197493,2.134505271911621,-0.8431565165519714,0.0
1726196517.1977437,2.113447427749634,-0.858079731464386,0.0
1726196517.1979942,0.0,-0.0,0.0
1726196517.1982448,0.0,-0.0,0.0
1726196517.1984956,0.0,-0.0,0.0
1726196517.1987462,0.0,-0.0,0.0
1726196517.1989968,3.5689234733581543,-1.6335265636444092,0.0
1726196517.1992474,3.596017837524414,-1.6868427991867065,0.0
1726196517.199498,3.7760000228881836,-1.8137102127075195,0.0
1726196517.1997485,3.9161224365234375,-1.92574143409729,0.0
1726196517.199999,3.951508045196533,-1.9893110990524292,0.0
1726196517.2002497,4.159913539886475,-2.144181966781616,0.0
1726196517.2005002,4.0875959396362305,-2.1552724838256836,0.0
1726196517.2007508,4.093951225280762,-2.2071166038513184,0.0
1726196517.2010014,4.044392108917236,-2.2290847301483154,0.0
1726196517.201252,4.146740436553955,-2.335085391998291,0.0
1726196517.2015028,4.150160312652588,-2.3877007961273193,0.0
1726196517.2017534,4.127896308898926,-2.425987720489502,0.0
1726196517.202004,4.079493999481201,-2.448732852935791,0.0
1726196517.2022545,4.043846607208252,-2.47857928276062,0.0
1726196517.202505,3.9935503005981445,-2.4990153312683105,0.0
1726196517.2027557,3.9508285522460938,-2.5235493183135986,0.0
1726196517.2030063,3.900437116622925,-2.5426220893859863,0.0
1726196517.2032568,3.863520622253418,-2.57861065864563,0.0
1726196517.2035074,3.8174972534179688,-2.600360631942749,0.0
1726196517.203758,3.7672903537750244,-2.618638038635254,0.0
1726196517.2040086,3.729353427886963,-2.644826650619507,0.0
1726196517.2042592,3.7066996097564697,-2.6816041469573975,0.0
1726196517.20451,3.654625177383423,-2.6969385147094727,0.0
1726196517.2047606,3.6266396045684814,-2.7294702529907227,0.0
1726196517.2050111,3.5832443237304688,-2.750209331512451,0.0
1726196517.2052617,3.5358312129974365,-2.767307996749878,0.0
1726196517.2055123,3.5095951557159424,-2.800507068634033,0.0
1726196517.2057629,3.4651410579681396,-2.8190224170684814,0.0
1726196517.2060134,3.429149627685547,-2.843933582305908,0.0
1726196517.206264,3.3810324668884277,-2.8624320030212402,0.0
1726196517.2065146,3.359985828399658,-2.89936900138855,0.0
1726196517.2067652,3.309143304824829,-2.910536289215088,0.0
1726196517.2070158,3.266613006591797,-2.928311586380005,0.0
1726196517.2072663,3.2121851444244385,-2.934802770614624,0.0
1726196517.2075171,0.0,-0.0,0.0
1726196517.2077677,0.13568837940692902,-0.1536673754453659,0.0
1726196517.2080183,0.1313408762216568,-0.1521531343460083,0.0
1726196517.208269,0.12775073945522308,-0.15127375721931458,0.0
1726196517.2085195,0.12489912658929825,-0.15105032920837402,0.0
1726196517.20877,0.1213596761226654,-0.15006941556930542,0.0
1726196517.2090206,0.1192433163523674,-0.1504826694726944,0.0
1726196517.2092712,0.11644020676612854,-0.15013885498046875,0.0
1726196517.2095218,0.11433711647987366,-0.1504925936460495,0.0
1726196517.2097723,0.11291371285915375,-0.15156348049640656,0.0
